policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-004998,C-004763,commercial_property,2024-03-28,2025-06-05,active,partner,0.0,3347.75
P-004999,C-010413,homeowners,2024-01-31,2024-12-14,active,online,0.008,415.34
P-005000,C-002010,auto,2024-07-01,2025-06-06,active,online,0.025,432.62
P-005001,C-004514,renters,2024-05-17,2025-10-25,active,agent,0.084,216.0
P-005002,C-002166,homeowners,2024-10-02,2025-04-12,active,agent,0.109,254.88
P-005003,C-000603,renters,2024-07-04,2025-04-24,active,agent,0.075,171.81
P-005004,C-006781,renters,2024-11-09,2025-08-10,active,online,0.0,145.1
P-005005,C-005850,commercial_property,2024-05-08,2025-05-02,lapsed,agent,0.031,5049.5
P-005006,C-002920,homeowners,2024-09-03,2026-02-11,active,agent,0.059,406.47
P-005007,C-004940,commercial_property,2024-12-03,2026-03-29,active,online,0.06,3425.71
P-005008,C-005844,auto,2024-08-04,2025-08-07,active,agent,0.07,370.03
P-005009,C-006808,auto,2024-01-22,2024-12-29,active,agent,0.071,317.25
P-005010,C-004793,auto,2024-05-15,2024-12-29,active,agent,0.076,261.94
P-005011,C-000841,auto,2024-09-01,2026-02-15,active,agent,0.054,381.77
P-005012,C-011151,renters,2024-10-25,2025-12-30,active,online,0.046,134.33
P-005013,C-011694,auto,2024-01-30,2024-09-25,active,agent,0.051,408.29
P-005014,C-002858,auto,2024-02-26,2025-03-04,active,online,0.109,460.58
P-005015,C-002485,homeowners,2024-09-20,2025-10-18,cancelled,agent,0.043,262.88
P-005016,C-004858,renters,2024-06-06,2025-09-29,active,partner,0.086,134.94
P-005017,C-010834,commercial_property,2024-02-24,2024-10-12,active,agent,0.008,2760.11
P-005018,C-006047,renters,2024-06-19,2025-05-19,active,agent,0.008,142.66
P-005019,C-000896,homeowners,2024-10-13,2025-09-26,active,online,0.035,304.57
P-005020,C-005625,auto,2024-05-28,2025-10-21,active,online,0.065,307.09
P-005021,C-007553,commercial_property,2024-03-29,2024-10-29,active,online,0.082,1958.59
P-005022,C-008311,auto,2024-04-07,2025-06-07,cancelled,agent,0.052,294.77
P-005023,C-005087,auto,2024-01-26,2024-11-24,lapsed,agent,0.026,385.97
P-005024,C-002596,homeowners,2024-05-15,2025-02-08,active,online,0.12,265.31
P-005025,C-002195,auto,2024-02-10,2025-01-25,active,agent,0.0,337.36
P-005026,C-004250,renters,2024-09-13,2025-09-26,active,agent,0.0,102.04
P-005027,C-001571,commercial_property,2024-04-19,2025-01-08,active,agent,0.12,4683.3
P-005028,C-007832,renters,2024-07-10,2025-06-18,active,agent,0.022,143.3
P-005029,C-006119,auto,2024-11-11,2025-12-12,active,online,0.06,316.94
P-005030,C-008938,renters,2024-09-08,2025-07-27,active,agent,0.096,128.84
P-005031,C-010931,auto,2024-11-25,2026-03-03,active,agent,0.035,430.63
P-005032,C-004217,auto,2024-12-05,2025-09-15,active,online,0.009,335.02
P-005033,C-008139,commercial_property,2024-12-22,2026-04-01,active,online,0.018,2581.87
P-005034,C-000316,renters,2024-04-07,2025-01-13,active,online,0.084,131.63
P-005035,C-004057,homeowners,2024-02-29,2025-01-29,active,agent,0.053,407.55
P-005036,C-008922,commercial_property,2024-03-22,2024-10-03,active,online,0.087,3287.8
P-005037,C-005821,auto,2024-06-30,2025-08-17,active,agent,0.071,245.36
P-005038,C-008280,homeowners,2024-09-14,2025-12-02,active,agent,0.091,243.68
P-005039,C-008016,commercial_property,2024-09-28,2026-02-28,active,agent,0.006,5281.42
P-005040,C-008317,auto,2024-06-10,2025-12-01,active,online,0.119,394.41
P-005041,C-005046,auto,2024-10-17,2025-06-06,active,partner,0.04,305.33
P-005042,C-001700,homeowners,2024-11-09,2025-05-09,active,online,0.05,443.42
P-005043,C-011994,homeowners,2024-06-21,2025-06-14,active,agent,0.048,250.64
P-005044,C-011658,renters,2024-12-07,2026-01-03,active,agent,0.003,106.62
P-005045,C-011742,auto,2024-08-18,2025-04-05,cancelled,agent,0.096,261.42
P-005046,C-010923,auto,2024-07-20,2025-06-14,active,online,0.152,378.04
P-005047,C-011933,auto,2024-02-13,2024-08-26,active,online,0.076,346.07
P-005048,C-011499,homeowners,2024-08-10,2025-07-05,active,agent,0.051,296.68
P-005049,C-008199,auto,2024-12-06,2025-10-02,active,online,0.098,591.91
P-005050,C-010726,renters,2024-10-06,2025-04-10,active,online,0.024,105.28
P-005051,C-011346,auto,2024-02-21,2024-12-12,lapsed,agent,0.054,479.91
P-005052,C-010991,renters,2024-05-02,2025-10-12,active,agent,0.076,100.92
P-005053,C-011359,homeowners,2024-06-29,2025-10-15,active,agent,0.001,228.47
P-005054,C-004076,homeowners,2024-08-03,2025-10-08,active,online,0.04,340.12
P-005055,C-000585,homeowners,2024-06-03,2025-03-22,active,partner,0.077,254.2
P-005056,C-011013,homeowners,2024-01-01,2025-02-02,active,agent,0.032,353.04
P-005057,C-010458,commercial_property,2024-10-28,2026-01-24,active,agent,0.078,2838.98
P-005058,C-004208,homeowners,2024-11-04,2025-10-13,active,agent,0.054,287.77
P-005059,C-009441,auto,2024-01-29,2024-11-09,active,agent,0.053,418.26
P-005060,C-008576,commercial_property,2024-02-18,2025-04-24,lapsed,agent,0.063,1414.82
P-005061,C-001756,auto,2024-10-31,2026-02-13,active,agent,0.056,589.36
P-005062,C-005426,homeowners,2024-05-23,2025-04-20,active,agent,0.088,253.13
P-005063,C-009021,auto,2024-09-27,2025-04-01,active,online,0.07,370.54
P-005064,C-003929,homeowners,2024-12-01,2025-10-30,active,partner,0.107,239.84
P-005065,C-010110,auto,2024-09-21,2025-09-08,active,online,0.072,407.65
P-005066,C-003144,renters,2024-03-22,2025-05-02,active,online,0.047,231.45
P-005067,C-000440,auto,2024-06-07,2025-09-10,active,agent,0.025,504.72
P-005068,C-003950,auto,2024-03-15,2025-02-19,active,agent,0.045,488.48
P-005069,C-007229,renters,2024-12-22,2026-05-27,lapsed,agent,0.031,178.72
P-005070,C-007554,renters,2024-05-21,2025-07-01,active,online,0.028,143.17
P-005071,C-005083,auto,2024-06-02,2025-09-07,active,agent,0.039,383.56
P-005072,C-005331,auto,2024-06-16,2025-01-22,active,agent,0.076,367.26
P-005073,C-006856,auto,2024-10-19,2025-05-10,active,agent,0.04,522.96
P-005074,C-009830,renters,2024-06-27,2025-05-15,lapsed,online,0.031,141.9
P-005075,C-007221,renters,2024-08-21,2025-03-21,active,agent,0.078,163.26
P-005076,C-000983,homeowners,2024-10-31,2026-02-09,active,online,0.077,279.54
P-005077,C-007651,commercial_property,2024-09-03,2025-08-21,active,online,0.021,2820.5
P-005078,C-002947,commercial_property,2024-04-22,2025-09-23,active,agent,0.128,4311.27
P-005079,C-003484,auto,2024-05-03,2025-08-18,active,agent,0.045,408.54
P-005080,C-009794,renters,2024-05-25,2025-03-13,active,agent,0.064,224.43
P-005081,C-001675,renters,2024-04-12,2025-07-29,active,agent,0.004,227.36
P-005082,C-010620,homeowners,2024-06-12,2025-11-01,active,agent,0.028,391.08
P-005083,C-003539,renters,2024-08-14,2025-03-17,lapsed,online,0.071,94.24
P-005084,C-007271,renters,2024-03-04,2024-09-27,active,agent,0.047,219.12
P-005085,C-005679,auto,2024-02-13,2025-03-14,active,agent,0.047,402.35
P-005086,C-005555,homeowners,2024-11-09,2025-07-19,active,agent,0.119,255.17
P-005087,C-003466,homeowners,2024-07-23,2025-10-02,active,agent,0.053,420.23
P-005088,C-002914,homeowners,2024-01-15,2025-01-30,active,online,0.016,387.14
P-005089,C-006941,renters,2024-05-02,2024-11-14,active,online,0.076,133.38
P-005090,C-011562,auto,2024-12-04,2026-05-09,active,partner,0.067,550.74
P-005091,C-004279,auto,2024-06-18,2025-06-04,active,online,0.045,401.67
P-005092,C-007984,renters,2024-06-28,2025-09-30,active,online,0.047,136.54
P-005093,C-007398,commercial_property,2024-10-21,2025-08-23,active,agent,0.078,3550.73
P-005094,C-001063,auto,2024-05-25,2025-05-28,active,agent,0.058,291.31
P-005095,C-001997,homeowners,2024-03-12,2025-04-04,active,agent,0.019,331.44
P-005096,C-008371,homeowners,2024-11-02,2025-05-31,active,agent,0.036,327.07
P-005097,C-004894,auto,2024-07-27,2025-11-02,active,partner,0.006,336.03
P-005098,C-003267,auto,2024-02-08,2025-05-20,active,agent,0.061,551.21
P-005099,C-007941,commercial_property,2024-12-04,2025-08-14,active,partner,0.017,5070.52
P-005100,C-000795,auto,2024-06-10,2025-04-28,active,online,0.019,288.21
P-005101,C-005413,homeowners,2024-01-10,2025-05-14,active,agent,0.077,361.16
P-005102,C-003318,renters,2024-09-20,2025-09-16,active,online,0.04,103.21
P-005103,C-003935,auto,2024-10-22,2025-07-11,active,online,0.079,269.77
P-005104,C-003547,auto,2024-05-18,2025-02-24,active,online,0.109,280.39
P-005105,C-006423,homeowners,2024-09-09,2025-07-26,cancelled,online,0.06,336.37
P-005106,C-010506,auto,2024-03-26,2025-03-06,active,agent,0.066,401.58
P-005107,C-000157,renters,2024-01-06,2024-08-20,active,online,0.053,167.32
P-005108,C-007203,auto,2024-11-08,2025-07-17,active,online,0.113,392.29
P-005109,C-001207,homeowners,2024-10-04,2025-04-20,active,agent,0.01,421.07
P-005110,C-004767,auto,2024-11-11,2025-08-06,lapsed,agent,0.087,353.81
P-005111,C-008206,auto,2024-11-07,2025-08-20,active,agent,0.083,489.23
P-005112,C-007644,auto,2024-06-29,2025-03-30,cancelled,agent,0.034,285.39
P-005113,C-002979,homeowners,2024-01-19,2025-06-13,active,online,0.051,341.31
P-005114,C-009724,homeowners,2024-02-23,2024-09-25,active,agent,0.037,270.48
P-005115,C-005264,homeowners,2024-03-01,2024-11-06,active,agent,0.043,319.32
P-005116,C-005769,renters,2024-09-07,2025-09-25,active,online,0.064,132.23
P-005117,C-005035,auto,2024-06-18,2025-04-26,active,online,0.084,401.61
P-005118,C-004400,commercial_property,2024-10-14,2025-10-03,active,agent,0.078,4298.73
P-005119,C-010406,auto,2024-03-16,2025-03-13,active,partner,0.0,429.65
P-005120,C-009913,homeowners,2024-06-30,2025-12-07,cancelled,agent,0.111,326.93
P-005121,C-000748,auto,2024-08-03,2025-09-25,active,online,0.028,434.63
P-005122,C-009586,auto,2024-05-18,2025-02-25,active,online,0.102,529.15
P-005123,C-005218,homeowners,2024-10-10,2026-01-12,active,agent,0.058,297.69
P-005124,C-007772,homeowners,2024-04-28,2025-08-06,lapsed,agent,0.058,268.56
P-005125,C-001947,renters,2024-06-25,2025-11-23,active,online,0.069,94.3
P-005126,C-004883,auto,2024-07-28,2025-04-30,active,agent,0.052,483.78
P-005127,C-010509,auto,2024-07-04,2025-07-09,active,partner,0.093,311.18
P-005128,C-007112,homeowners,2024-04-03,2025-06-29,active,agent,0.089,444.46
P-005129,C-011880,auto,2024-10-30,2025-07-15,active,online,0.066,477.48
P-005130,C-002257,homeowners,2024-04-29,2025-07-01,active,online,0.021,427.22
P-005131,C-008419,auto,2024-01-03,2025-05-26,active,agent,0.076,437.44
P-005132,C-007580,commercial_property,2024-07-31,2025-02-22,active,online,0.0,2613.09
P-005133,C-007767,homeowners,2024-01-21,2024-12-16,active,online,0.083,309.09
P-005134,C-000698,auto,2024-01-25,2024-08-06,active,online,0.024,540.66
P-005135,C-009181,homeowners,2024-04-19,2025-08-27,active,agent,0.097,234.06
P-005136,C-010242,auto,2024-11-30,2025-12-08,active,agent,0.0,340.12
P-005137,C-005278,auto,2024-10-05,2025-10-01,lapsed,agent,0.089,355.88
P-005138,C-007005,commercial_property,2024-05-10,2025-05-15,active,agent,0.007,4553.07
P-005139,C-009490,homeowners,2024-01-11,2025-06-12,active,agent,0.041,297.58
P-005140,C-005123,renters,2024-04-15,2025-02-09,active,online,0.08,218.15
P-005141,C-007727,renters,2024-07-25,2025-06-10,active,online,0.015,177.9
P-005142,C-011479,auto,2024-05-17,2025-01-24,active,agent,0.028,284.78
P-005143,C-011824,auto,2024-10-18,2026-01-01,active,online,0.112,320.03
P-005144,C-011312,auto,2024-07-18,2025-07-30,active,online,0.035,332.14
P-005145,C-002025,auto,2024-01-26,2024-09-04,active,agent,0.0,361.35
P-005146,C-002636,auto,2024-05-30,2025-02-04,cancelled,partner,0.028,499.42
P-005147,C-002418,renters,2024-08-18,2025-05-11,active,agent,0.137,131.29
P-005148,C-010903,auto,2024-05-14,2025-09-12,active,online,0.014,464.84
P-005149,C-003504,auto,2024-11-17,2026-02-27,active,agent,0.022,271.02
P-005150,C-004270,homeowners,2024-01-09,2025-05-12,lapsed,agent,0.042,255.36
P-005151,C-010542,homeowners,2024-11-02,2025-09-23,active,online,0.061,356.12
P-005152,C-003692,auto,2024-07-04,2025-02-09,active,online,0.049,299.54
P-005153,C-003904,auto,2024-10-02,2026-03-19,active,agent,0.08,301.48
P-005154,C-002772,auto,2024-12-08,2025-10-23,active,agent,0.071,320.07
P-005155,C-000904,auto,2024-02-21,2025-01-03,active,agent,0.074,376.97
P-005156,C-000859,auto,2024-05-25,2025-05-30,active,agent,0.116,365.82
P-005157,C-006563,homeowners,2024-04-18,2025-03-16,active,online,0.117,337.5
P-005158,C-010752,homeowners,2024-03-01,2025-01-01,active,partner,0.078,223.99
P-005159,C-006624,renters,2024-03-04,2025-05-19,active,online,0.0,104.86
P-005160,C-006369,auto,2024-10-12,2025-11-02,active,agent,0.077,477.65
P-005161,C-007423,auto,2024-10-27,2026-01-15,active,agent,0.122,392.52
P-005162,C-011412,renters,2024-09-10,2025-09-10,active,online,0.043,100.5
P-005163,C-000915,auto,2024-10-17,2026-02-08,lapsed,agent,0.003,642.76
P-005164,C-001054,renters,2024-05-23,2024-12-03,active,agent,0.106,127.55
P-005165,C-004203,renters,2024-02-27,2025-06-29,active,online,0.06,134.65
P-005166,C-006072,commercial_property,2024-05-18,2025-08-27,active,online,0.068,1897.33
P-005167,C-001176,auto,2024-03-22,2024-12-23,active,agent,0.079,380.19
P-005168,C-004840,homeowners,2024-02-28,2025-01-22,active,agent,0.042,454.07
P-005169,C-009162,auto,2024-10-10,2026-02-12,active,online,0.072,376.34
P-005170,C-002486,homeowners,2024-11-19,2025-09-11,active,partner,0.063,313.98
P-005171,C-002593,commercial_property,2024-11-05,2026-03-27,active,agent,0.083,4840.67
P-005172,C-004292,auto,2024-07-15,2025-06-01,cancelled,agent,0.063,295.99
P-005173,C-007355,homeowners,2024-04-10,2025-09-27,active,agent,0.118,389.07
P-005174,C-005864,auto,2024-04-14,2025-01-16,active,agent,0.028,439.37
P-005175,C-002752,auto,2024-10-15,2025-04-22,active,agent,0.055,593.98
P-005176,C-011049,auto,2024-10-29,2025-05-30,lapsed,agent,0.092,465.12
P-005177,C-000965,auto,2024-12-25,2026-04-21,active,agent,0.067,574.69
P-005178,C-005868,auto,2024-07-06,2025-09-05,active,partner,0.041,453.74
P-005179,C-003218,homeowners,2024-10-21,2025-10-27,active,agent,0.043,396.9
P-005180,C-003837,auto,2024-06-09,2025-03-06,lapsed,online,0.081,266.92
P-005181,C-000050,auto,2024-05-29,2025-11-14,active,online,0.05,416.24
P-005182,C-009007,homeowners,2024-12-01,2025-11-08,lapsed,agent,0.041,426.2
P-005183,C-006816,commercial_property,2024-04-15,2025-06-12,active,agent,0.021,1566.0
P-005184,C-000629,homeowners,2024-06-01,2025-10-14,active,online,0.033,427.43
P-005185,C-011442,renters,2024-12-26,2026-03-05,lapsed,online,0.051,96.51
P-005186,C-003502,auto,2024-12-02,2026-04-23,active,agent,0.109,402.29
P-005187,C-004779,renters,2024-01-09,2025-05-11,active,agent,0.055,168.0
P-005188,C-004858,renters,2024-04-03,2024-11-03,active,agent,0.049,177.05
P-005189,C-006566,auto,2024-07-09,2025-04-23,active,agent,0.101,354.19
P-005190,C-007295,homeowners,2024-05-29,2025-10-26,active,online,0.022,371.3
P-005191,C-001352,homeowners,2024-12-21,2026-03-09,active,partner,0.035,336.92
P-005192,C-003500,renters,2024-04-18,2024-12-26,active,agent,0.095,171.83
P-005193,C-004242,commercial_property,2024-09-02,2025-03-21,active,partner,0.088,3594.42
P-005194,C-011606,homeowners,2024-01-18,2024-08-06,cancelled,agent,0.029,326.85
P-005195,C-006084,auto,2024-08-05,2025-06-22,active,agent,0.129,310.85
P-005196,C-001160,homeowners,2024-10-24,2025-07-23,active,agent,0.004,381.69
P-005197,C-008566,auto,2024-09-03,2025-07-15,active,agent,0.096,362.87
P-005198,C-009012,commercial_property,2024-09-06,2025-06-03,active,partner,0.0,2190.14
P-005199,C-009157,commercial_property,2024-04-26,2025-01-22,active,agent,0.111,3473.67
P-005200,C-008844,renters,2024-08-21,2025-05-07,active,online,0.025,137.6
P-005201,C-003560,auto,2024-03-22,2025-05-09,active,online,0.058,506.97
P-005202,C-009794,commercial_property,2024-09-05,2025-03-05,active,agent,0.062,1269.48
P-005203,C-000746,auto,2024-12-18,2025-12-26,active,online,0.063,378.29
P-005204,C-009358,homeowners,2024-09-22,2025-08-25,active,online,0.035,381.03
P-005205,C-011815,auto,2024-08-28,2025-05-21,active,agent,0.001,302.85
P-005206,C-002485,homeowners,2024-08-09,2025-06-14,active,online,0.049,315.01
P-005207,C-002689,auto,2024-07-08,2025-04-16,active,partner,0.012,522.0
P-005208,C-011360,commercial_property,2024-03-31,2025-05-05,lapsed,agent,0.052,2859.92
P-005209,C-011368,homeowners,2024-02-10,2025-04-08,active,online,0.056,399.91
P-005210,C-010837,homeowners,2024-07-09,2025-06-04,active,agent,0.035,314.47
P-005211,C-007595,auto,2024-07-22,2025-03-22,active,agent,0.065,410.02
P-005212,C-004175,auto,2024-05-25,2025-04-21,cancelled,online,0.04,522.7
P-005213,C-011362,auto,2024-11-19,2025-09-18,lapsed,online,0.077,323.74
P-005214,C-011214,auto,2024-01-26,2024-12-15,lapsed,agent,0.114,308.33
P-005215,C-008610,homeowners,2024-07-08,2025-06-04,active,online,0.068,305.21
P-005216,C-003061,homeowners,2024-07-21,2025-04-26,active,agent,0.097,214.01
P-005217,C-008229,homeowners,2024-10-17,2026-02-08,lapsed,partner,0.077,297.57
P-005218,C-006788,homeowners,2024-01-26,2025-06-02,active,partner,0.019,263.88
P-005219,C-005738,auto,2024-03-12,2024-10-27,active,agent,0.082,336.51
P-005220,C-004717,homeowners,2024-05-11,2025-03-15,active,agent,0.07,300.07
P-005221,C-004870,homeowners,2024-01-10,2025-05-10,active,online,0.152,336.24
P-005222,C-009579,homeowners,2024-10-26,2025-09-26,active,agent,0.095,356.43
P-005223,C-001455,auto,2024-02-24,2025-06-24,active,agent,0.087,417.12
P-005224,C-006703,auto,2024-02-04,2024-11-07,active,partner,0.003,396.07
P-005225,C-001700,renters,2024-09-06,2025-10-02,active,partner,0.078,96.42
P-005226,C-001780,homeowners,2024-08-30,2025-11-28,active,agent,0.036,474.93
P-005227,C-011545,auto,2024-06-19,2025-06-08,active,agent,0.05,454.79
P-005228,C-004991,homeowners,2024-12-09,2025-09-23,active,agent,0.071,287.15
P-005229,C-003453,renters,2024-01-11,2024-08-12,active,online,0.108,95.85
P-005230,C-011815,auto,2024-11-13,2026-03-11,active,agent,0.07,411.48
P-005231,C-004974,homeowners,2024-11-01,2025-06-29,active,online,0.0,393.4
P-005232,C-003393,commercial_property,2024-11-05,2026-02-24,active,agent,0.037,1633.36
P-005233,C-007209,auto,2024-08-06,2026-01-10,lapsed,agent,0.001,419.91
P-005234,C-007996,renters,2024-11-13,2025-08-25,active,agent,0.053,102.93
P-005235,C-002554,renters,2024-03-27,2025-03-18,active,partner,0.05,137.96
P-005236,C-006721,renters,2024-12-15,2026-05-20,active,agent,0.041,133.12
P-005237,C-007272,commercial_property,2024-06-12,2025-01-03,active,partner,0.047,5274.0
P-005238,C-000037,auto,2024-12-11,2026-03-05,active,partner,0.127,221.01
P-005239,C-005147,auto,2024-01-05,2025-04-10,active,online,0.072,493.13
P-005240,C-001384,renters,2024-03-20,2025-07-06,active,agent,0.042,169.77
P-005241,C-007247,homeowners,2024-10-13,2025-05-30,active,agent,0.097,297.36
P-005242,C-002303,auto,2024-02-16,2024-11-27,active,partner,0.021,406.62
P-005243,C-001983,auto,2024-08-31,2025-08-10,active,agent,0.134,500.51
P-005244,C-006473,homeowners,2024-12-27,2025-07-25,active,partner,0.028,320.6
P-005245,C-009330,homeowners,2024-11-07,2026-02-18,active,agent,0.0,417.58
P-005246,C-005418,renters,2024-04-22,2025-06-20,active,online,0.081,125.62
P-005247,C-008183,auto,2024-02-12,2025-03-05,active,agent,0.051,531.86
P-005248,C-010805,homeowners,2024-10-21,2025-06-21,active,agent,0.004,345.37
P-005249,C-005122,renters,2024-12-02,2025-07-24,active,agent,0.093,127.62
P-005250,C-000974,homeowners,2024-12-22,2026-05-10,active,agent,0.009,403.22
P-005251,C-001901,commercial_property,2024-12-18,2026-03-28,active,agent,0.103,4306.75
P-005252,C-003772,auto,2024-01-31,2025-05-07,lapsed,partner,0.08,329.08
P-005253,C-010962,renters,2024-06-05,2025-10-14,active,partner,0.11,163.24
P-005254,C-009083,homeowners,2024-12-15,2025-09-30,active,agent,0.085,250.42
P-005255,C-009198,commercial_property,2024-11-13,2025-10-26,active,partner,0.007,4457.99
P-005256,C-011282,renters,2024-07-11,2025-02-22,active,online,0.0,135.69
P-005257,C-011562,auto,2024-10-04,2026-01-11,active,online,0.089,370.16
