vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-003484,P-003484,Toyota,Corolla,2014,17426,62.6,0.047,3.8,6.4,0.165
V-003488,P-003488,Renault,Megane,2013,5057,71.8,0.48,2.8,3.1,0.455
V-003493,P-003493,Skoda,Superb,2024,5517,81.3,0.142,5.5,3.5,0.328
V-003496,P-003496,Toyota,RAV4,2019,20995,49.1,0.24,14.1,0.7,0.013
V-003497,P-003497,Skoda,Octavia,2018,11908,88.9,0.257,9.6,1.6,0.281
V-003498,P-003498,Volkswagen,Golf,2006,10439,69.7,0.399,0.8,1.6,0.587
V-003504,P-003504,Toyota,Yaris,2011,15870,92.3,0.132,12.1,3.1,0.417
V-003507,P-003507,Dacia,Logan,2005,2000,87.2,0.313,1.7,0.8,0.22
V-003508,P-003508,Volkswagen,Golf,2007,11272,85.3,0.33,8.4,1.1,0.236
V-003511,P-003511,Renault,Megane,2015,14706,74.8,0.264,1.9,1.4,0.29
V-003512,P-003512,Volkswagen,Passat,2008,19058,74.1,0.351,0.8,1.6,0.154
V-003513,P-003513,Volkswagen,Passat,2010,11091,84.8,0.177,2.3,4.1,0.601
V-003515,P-003515,Skoda,Superb,2011,9389,79.5,0.45,9.6,0.7,0.098
V-003516,P-003516,Dacia,Duster,2008,17250,65.7,0.212,0.4,0.7,0.205
V-003518,P-003518,Toyota,Yaris,2023,8158,78.5,0.073,10.5,3.2,0.352
V-003524,P-003524,Toyota,RAV4,2010,15205,88.4,0.327,5.2,3.6,0.26
V-003528,P-003528,Toyota,Corolla,2012,9042,88.4,0.073,8.9,4.3,0.251
V-003530,P-003530,Volkswagen,Polo,2024,18957,69.8,0.165,2.8,3.7,0.314
V-003533,P-003533,Toyota,Corolla,2008,3589,40.7,0.334,2.4,2.0,0.385
V-003534,P-003534,Dacia,Duster,2018,17090,76.7,0.122,2.9,1.3,0.377
V-003535,P-003535,Volkswagen,Polo,2021,8169,58.9,0.607,10.3,0.9,0.625
V-003540,P-003540,Skoda,Superb,2014,6040,83.6,0.102,7.0,3.3,0.144
V-003541,P-003541,Volkswagen,Passat,2013,2809,71.2,0.328,2.4,0.2,0.182
V-003543,P-003543,Renault,Clio,2015,3414,78.3,0.141,1.0,4.3,0.158
V-003544,P-003544,Toyota,Yaris,2024,20979,54.4,0.044,7.7,0.8,0.278
V-003546,P-003546,Skoda,Superb,2014,15385,61.3,0.195,3.0,0.8,0.077
V-003547,P-003547,Toyota,Corolla,2013,8115,68.7,0.098,1.7,0.4,0.41
V-003550,P-003550,Volkswagen,Passat,2024,11109,50.1,0.127,2.0,2.7,0.152
V-003551,P-003551,Skoda,Octavia,2010,12569,70.2,0.109,3.6,0.7,0.351
V-003553,P-003553,Skoda,Fabia,2020,16659,52.9,0.424,7.2,1.0,0.119
V-003554,P-003554,Dacia,Logan,2009,8944,59.3,0.16,2.3,2.3,0.191
V-003556,P-003556,Dacia,Logan,2021,12148,68.6,0.059,6.5,0.7,0.389
V-003559,P-003559,Dacia,Sandero,2008,5582,70.2,0.306,5.9,2.0,0.226
V-003563,P-003563,Renault,Captur,2010,11476,77.3,0.12,10.4,0.9,0.186
V-003565,P-003565,Skoda,Octavia,2012,4791,64.0,0.159,7.5,0.4,0.137
V-003566,P-003566,Renault,Clio,2008,6196,64.1,0.067,2.9,0.1,0.169
V-003568,P-003568,Dacia,Sandero,2013,13275,71.8,0.289,8.2,0.4,0.049
V-003569,P-003569,Renault,Clio,2023,4681,68.1,0.131,1.3,2.5,0.355
V-003572,P-003572,Dacia,Sandero,2012,13511,69.9,0.306,2.6,2.0,0.505
V-003573,P-003573,Volkswagen,Passat,2015,15824,98.0,0.17,1.6,0.2,0.089
V-003577,P-003577,Renault,Captur,2015,25391,77.8,0.258,3.0,0.7,0.581
V-003579,P-003579,Skoda,Octavia,2013,16709,50.0,0.372,1.3,4.8,0.047
V-003580,P-003580,Skoda,Octavia,2006,5092,74.6,0.468,3.7,0.9,0.338
V-003582,P-003582,Dacia,Duster,2017,4328,82.0,0.277,0.4,0.5,0.355
V-003583,P-003583,Renault,Megane,2022,9780,58.3,0.202,11.0,0.4,0.195
V-003587,P-003587,Renault,Clio,2013,14058,60.1,0.421,2.5,4.1,0.398
V-003588,P-003588,Volkswagen,Golf,2015,7307,65.9,0.221,4.3,1.7,0.285
V-003589,P-003589,Skoda,Octavia,2010,11593,53.2,0.206,5.5,0.2,0.307
V-003591,P-003591,Volkswagen,Golf,2024,20656,65.5,0.117,0.6,0.8,0.354
V-003592,P-003592,Toyota,Corolla,2020,16174,65.8,0.219,4.4,1.6,0.534
V-003593,P-003593,Toyota,Corolla,2009,8287,58.2,0.338,6.7,1.4,0.122
V-003598,P-003598,Skoda,Fabia,2007,11222,76.9,0.285,5.0,0.1,0.185
V-003600,P-003600,Skoda,Fabia,2024,14212,84.6,0.378,2.2,1.8,0.318
V-003601,P-003601,Renault,Clio,2009,5836,64.2,0.102,3.4,0.8,0.186
V-003610,P-003610,Volkswagen,Passat,2008,11605,60.2,0.249,20.6,0.9,0.25
V-003611,P-003611,Renault,Clio,2006,17608,82.6,0.282,6.1,1.2,0.122
V-003617,P-003617,Volkswagen,Polo,2005,14821,54.8,0.285,2.1,2.4,0.383
V-003620,P-003620,Skoda,Superb,2009,2000,77.2,0.107,8.1,4.0,0.103
V-003621,P-003621,Toyota,Yaris,2018,8087,70.4,0.077,10.2,4.8,0.19
V-003623,P-003623,Renault,Clio,2009,11593,65.5,0.381,4.1,2.7,0.245
V-003624,P-003624,Volkswagen,Golf,2022,14525,74.3,0.089,12.2,1.1,0.238
V-003625,P-003625,Toyota,Yaris,2017,3581,77.3,0.406,3.8,0.5,0.386
V-003629,P-003629,Volkswagen,Golf,2014,11959,80.9,0.122,2.0,2.2,0.534
V-003630,P-003630,Toyota,Corolla,2011,7568,76.1,0.288,0.7,1.0,0.213
V-003631,P-003631,Skoda,Superb,2012,9688,71.3,0.394,3.4,1.5,0.044
V-003633,P-003633,Dacia,Sandero,2009,10166,69.2,0.307,6.2,8.3,0.203
V-003635,P-003635,Toyota,RAV4,2008,11617,85.8,0.142,5.9,1.4,0.344
V-003636,P-003636,Skoda,Superb,2023,18717,72.3,0.061,4.5,2.1,0.112
V-003637,P-003637,Volkswagen,Passat,2010,11950,73.5,0.388,3.3,2.8,0.383
V-003638,P-003638,Volkswagen,Polo,2023,16461,81.7,0.121,7.0,1.8,0.377
V-003639,P-003639,Dacia,Duster,2006,10215,61.8,0.306,9.8,6.5,0.492
V-003640,P-003640,Toyota,RAV4,2015,13001,70.9,0.118,15.5,1.0,0.106
V-003641,P-003641,Volkswagen,Golf,2015,8472,70.9,0.264,10.9,0.0,0.185
V-003642,P-003642,Toyota,Corolla,2010,23189,71.4,0.23,4.8,8.0,0.211
V-003647,P-003647,Skoda,Fabia,2023,12818,60.5,0.308,1.6,0.7,0.138
V-003649,P-003649,Renault,Clio,2020,12674,47.5,0.056,6.6,8.6,0.166
V-003651,P-003651,Renault,Captur,2016,12138,72.5,0.457,17.3,0.8,0.305
V-003653,P-003653,Volkswagen,Polo,2006,5909,76.5,0.048,1.4,10.2,0.492
V-003654,P-003654,Volkswagen,Passat,2017,13825,90.3,0.155,5.8,0.1,0.571
V-003655,P-003655,Toyota,Yaris,2011,13438,75.4,0.341,6.8,0.6,0.071
V-003658,P-003658,Volkswagen,Golf,2006,23599,50.1,0.428,3.3,0.5,0.13
V-003660,P-003660,Renault,Clio,2019,8506,74.6,0.299,4.1,1.3,0.27
V-003663,P-003663,Skoda,Fabia,2008,12751,71.8,0.395,3.8,0.2,0.08
V-003664,P-003664,Skoda,Superb,2006,2402,75.5,0.258,6.3,8.2,0.213
V-003668,P-003668,Dacia,Duster,2019,23136,73.8,0.135,9.5,0.6,0.349
V-003669,P-003669,Skoda,Fabia,2012,27587,69.1,0.151,2.0,1.1,0.2
V-003674,P-003674,Toyota,RAV4,2006,9189,92.8,0.095,1.3,2.7,0.367
V-003676,P-003676,Renault,Captur,2015,10628,98.0,0.235,3.9,1.0,0.17
V-003681,P-003681,Dacia,Duster,2018,6379,75.5,0.218,5.9,2.0,0.237
V-003684,P-003684,Dacia,Logan,2022,11301,77.4,0.26,5.2,5.4,0.255
V-003685,P-003685,Dacia,Duster,2008,9846,70.7,0.421,3.6,2.8,0.434
V-003686,P-003686,Skoda,Superb,2011,24256,66.6,0.296,7.7,2.6,0.368
V-003687,P-003687,Toyota,Yaris,2018,17240,69.1,0.531,4.9,2.2,0.092
V-003688,P-003688,Renault,Megane,2019,9002,72.8,0.182,4.4,2.5,0.269
V-003690,P-003690,Skoda,Superb,2014,18139,57.2,0.306,0.6,4.7,0.188
V-003692,P-003692,Renault,Clio,2012,13530,67.3,0.093,1.4,1.8,0.013
V-003694,P-003694,Renault,Captur,2009,15305,78.5,0.37,6.0,2.5,0.284
V-003695,P-003695,Toyota,RAV4,2009,10210,76.8,0.28,0.9,0.3,0.074
V-003696,P-003696,Toyota,RAV4,2021,6438,63.6,0.37,5.5,0.5,0.099
V-003698,P-003698,Renault,Megane,2015,19142,77.7,0.563,10.4,0.3,0.169
V-003701,P-003701,Dacia,Sandero,2012,16283,69.5,0.306,7.7,7.0,0.248
V-003702,P-003702,Toyota,Corolla,2009,12222,64.5,0.495,5.2,1.2,0.256
V-003703,P-003703,Renault,Clio,2022,19713,58.1,0.661,1.5,1.3,0.299
V-003708,P-003708,Toyota,Yaris,2021,13484,67.9,0.309,4.9,1.9,0.283
V-003710,P-003710,Renault,Captur,2016,13261,77.3,0.163,3.6,2.8,0.399
V-003711,P-003711,Toyota,Yaris,2017,13575,71.8,0.318,6.3,7.5,0.401
V-003712,P-003712,Dacia,Logan,2022,19793,67.1,0.175,1.2,3.8,0.214
V-003713,P-003713,Toyota,Corolla,2024,18624,81.6,0.218,3.1,1.2,0.408
V-003715,P-003715,Toyota,Yaris,2014,17135,77.6,0.238,1.9,0.4,0.293
V-003716,P-003716,Renault,Clio,2017,8527,57.8,0.187,3.3,0.5,0.184
V-003719,P-003719,Renault,Megane,2009,18509,67.3,0.347,2.9,2.0,0.114
V-003721,P-003721,Toyota,RAV4,2012,18970,63.2,0.532,1.1,2.4,0.217
V-003724,P-003724,Dacia,Logan,2018,11998,34.1,0.269,5.8,4.0,0.044
V-003728,P-003728,Dacia,Sandero,2013,16116,48.9,0.124,2.3,3.1,0.628
V-003729,P-003729,Skoda,Superb,2021,16584,66.8,0.694,3.2,3.8,0.525
V-003738,P-003738,Renault,Captur,2008,5029,65.8,0.416,3.6,3.2,0.237
V-003739,P-003739,Volkswagen,Polo,2006,5473,47.7,0.519,18.2,1.2,0.507
V-003740,P-003740,Dacia,Duster,2009,12412,70.8,0.152,6.0,2.6,0.233
V-003741,P-003741,Toyota,Corolla,2019,6457,66.6,0.207,9.8,0.6,0.11
V-003743,P-003743,Renault,Megane,2008,10120,61.5,0.21,2.9,0.4,0.285
V-003744,P-003744,Renault,Captur,2005,17286,46.7,0.515,9.0,6.0,0.283
V-003746,P-003746,Volkswagen,Golf,2024,25054,45.4,0.186,1.3,2.7,0.161
V-003748,P-003748,Skoda,Superb,2017,9142,59.0,0.184,6.0,0.3,0.094
V-003750,P-003750,Renault,Megane,2023,18066,72.0,0.315,6.3,1.4,0.02
V-003751,P-003751,Volkswagen,Passat,2006,15250,66.9,0.219,2.9,1.3,0.224
V-003753,P-003753,Skoda,Fabia,2014,21962,75.0,0.105,2.0,0.8,0.34
V-003754,P-003754,Renault,Clio,2019,20183,80.7,0.761,1.3,0.0,0.131
V-003757,P-003757,Toyota,Yaris,2016,16297,66.4,0.209,4.3,4.5,0.294
V-003764,P-003764,Skoda,Octavia,2021,7340,69.7,0.646,0.3,1.6,0.086
V-003765,P-003765,Volkswagen,Polo,2013,2719,68.3,0.19,4.1,0.7,0.426
V-003766,P-003766,Volkswagen,Polo,2013,19778,83.2,0.45,13.4,6.8,0.213
V-003767,P-003767,Renault,Megane,2009,7597,77.0,0.318,2.6,2.9,0.416
V-003770,P-003770,Volkswagen,Passat,2024,17595,79.5,0.241,6.0,2.9,0.311
V-003771,P-003771,Skoda,Fabia,2010,2000,59.0,0.185,3.4,2.5,0.277
V-003772,P-003772,Renault,Captur,2017,6815,77.1,0.198,18.3,4.2,0.541
V-003775,P-003775,Toyota,RAV4,2020,17139,73.9,0.155,11.0,3.2,0.294
V-003777,P-003777,Renault,Clio,2012,13879,69.4,0.368,4.2,1.4,0.128
V-003778,P-003778,Renault,Captur,2020,3593,67.9,0.094,8.6,0.5,0.252
V-003780,P-003780,Skoda,Superb,2020,2000,55.9,0.373,2.9,0.5,0.118
V-003782,P-003782,Dacia,Duster,2020,21092,59.9,0.196,0.8,1.6,0.165
V-003785,P-003785,Skoda,Fabia,2022,11649,66.7,0.666,1.1,0.0,0.379
V-003786,P-003786,Renault,Megane,2017,8387,86.1,0.31,4.2,0.9,0.2
V-003790,P-003790,Dacia,Sandero,2015,7633,45.8,0.173,1.5,2.5,0.432
V-003792,P-003792,Volkswagen,Polo,2007,7182,70.2,0.126,7.3,1.8,0.406
V-003793,P-003793,Toyota,Corolla,2019,11707,74.0,0.237,1.5,1.0,0.214
V-003795,P-003795,Toyota,Corolla,2020,11818,64.4,0.129,5.0,5.7,0.19
V-003796,P-003796,Renault,Megane,2014,21126,75.2,0.184,0.4,2.3,0.273
V-003798,P-003798,Renault,Megane,2018,8341,58.6,0.154,1.7,1.3,0.184
V-003799,P-003799,Dacia,Logan,2019,11740,81.1,0.333,5.3,1.8,0.138
V-003801,P-003801,Renault,Captur,2007,17776,56.4,0.158,8.1,0.1,0.263
V-003805,P-003805,Dacia,Logan,2015,25422,37.6,0.171,11.0,1.1,0.32
V-003806,P-003806,Skoda,Octavia,2011,11378,78.1,0.271,4.5,0.6,0.093
V-003809,P-003809,Toyota,Corolla,2008,19017,64.6,0.489,8.1,0.8,0.578
V-003817,P-003817,Volkswagen,Polo,2021,19837,75.8,0.355,4.9,0.0,0.267
V-003819,P-003819,Renault,Captur,2009,17504,88.7,0.121,1.3,1.6,0.144
V-003820,P-003820,Volkswagen,Golf,2013,13768,70.0,0.359,7.6,0.7,0.279
V-003822,P-003822,Skoda,Octavia,2013,6212,45.7,0.076,4.9,4.1,0.212
V-003824,P-003824,Dacia,Sandero,2009,12903,74.3,0.366,3.5,4.6,0.737
V-003828,P-003828,Dacia,Sandero,2018,12997,65.7,0.402,5.6,4.0,0.394
V-003833,P-003833,Volkswagen,Polo,2010,12928,74.5,0.539,1.3,0.6,0.333
V-003835,P-003835,Renault,Clio,2014,15053,66.1,0.664,5.1,8.3,0.641
V-003837,P-003837,Volkswagen,Passat,2013,26778,82.7,0.433,1.6,0.2,0.276
V-003838,P-003838,Skoda,Octavia,2015,14161,98.0,0.34,5.2,1.1,0.231
V-003839,P-003839,Skoda,Superb,2013,3489,64.4,0.118,10.0,1.2,0.22
V-003841,P-003841,Volkswagen,Passat,2019,16221,66.6,0.108,1.9,4.1,0.218
V-003842,P-003842,Dacia,Logan,2024,20170,76.6,0.448,1.6,1.7,0.256
V-003847,P-003847,Skoda,Fabia,2015,21422,71.0,0.215,2.8,4.6,0.577
V-003849,P-003849,Volkswagen,Polo,2014,16746,67.0,0.115,5.7,2.0,0.534
V-003851,P-003851,Renault,Clio,2005,18284,74.3,0.251,5.6,1.6,0.563
V-003853,P-003853,Renault,Captur,2010,15478,83.1,0.123,2.5,5.7,0.376
V-003862,P-003862,Skoda,Fabia,2008,9259,56.8,0.577,4.7,1.0,0.223
V-003863,P-003863,Toyota,RAV4,2015,21156,57.4,0.317,6.7,0.5,0.28
V-003865,P-003865,Toyota,Yaris,2018,10375,63.1,0.208,2.0,2.4,0.412
V-003868,P-003868,Dacia,Duster,2013,11296,52.0,0.569,4.1,2.0,0.212
V-003870,P-003870,Skoda,Superb,2009,11246,74.0,0.374,1.2,0.9,0.421
V-003873,P-003873,Renault,Captur,2011,5938,72.6,0.573,5.0,1.4,0.129
V-003874,P-003874,Volkswagen,Polo,2018,9750,69.0,0.439,11.4,4.6,0.099
V-003876,P-003876,Volkswagen,Golf,2024,24054,83.4,0.235,1.0,0.3,0.124
V-003877,P-003877,Renault,Captur,2007,17879,69.9,0.053,4.4,1.9,0.289
V-003880,P-003880,Toyota,Yaris,2017,16948,47.0,0.379,4.7,7.0,0.283
V-003881,P-003881,Toyota,Yaris,2008,7363,68.5,0.294,1.4,2.2,0.325
V-003883,P-003883,Renault,Clio,2006,5908,85.3,0.033,1.9,0.1,0.443
V-003886,P-003886,Volkswagen,Passat,2023,2000,79.2,0.055,1.3,0.4,0.142
V-003888,P-003888,Dacia,Sandero,2009,2903,71.0,0.338,1.9,1.4,0.216
V-003889,P-003889,Toyota,Corolla,2006,7810,66.1,0.419,0.9,7.1,0.248
V-003890,P-003890,Renault,Clio,2012,12098,56.7,0.7,6.6,0.8,0.131
V-003896,P-003896,Renault,Captur,2011,5376,66.7,0.634,10.0,0.4,0.314
V-003897,P-003897,Toyota,Corolla,2011,2000,74.8,0.445,3.2,0.5,0.532
V-003898,P-003898,Skoda,Fabia,2016,24928,67.1,0.165,2.3,4.4,0.607
V-003899,P-003899,Volkswagen,Passat,2021,4038,77.7,0.279,1.4,0.4,0.071
V-003900,P-003900,Dacia,Logan,2017,6780,71.5,0.072,5.0,4.8,0.276
V-003901,P-003901,Toyota,Corolla,2016,7560,82.3,0.213,4.3,0.4,0.428
V-003902,P-003902,Skoda,Fabia,2019,8073,74.1,0.323,7.7,5.0,0.086
V-003903,P-003903,Volkswagen,Golf,2019,11362,74.3,0.134,0.3,9.3,0.532
V-003906,P-003906,Skoda,Fabia,2008,8694,65.4,0.4,3.6,3.4,0.456
V-003911,P-003911,Dacia,Logan,2021,14793,51.8,0.021,14.1,0.9,0.36
V-003916,P-003916,Dacia,Sandero,2005,7381,79.7,0.103,15.2,1.2,0.099
V-003917,P-003917,Volkswagen,Passat,2019,21441,46.7,0.146,3.8,1.1,0.327
V-003920,P-003920,Renault,Megane,2017,4607,69.8,0.316,2.7,0.4,0.055
V-003921,P-003921,Dacia,Duster,2014,9670,83.6,0.725,0.7,2.9,0.071
V-003923,P-003923,Volkswagen,Passat,2020,5549,78.2,0.291,8.7,0.8,0.2
V-003924,P-003924,Toyota,Corolla,2014,10268,56.9,0.095,2.4,3.7,0.154
V-003925,P-003925,Dacia,Sandero,2014,11460,60.4,0.068,1.1,0.9,0.113
V-003926,P-003926,Renault,Captur,2020,2000,58.6,0.273,4.1,0.1,0.123
V-003929,P-003929,Toyota,Corolla,2016,15012,61.0,0.21,7.3,0.3,0.223
V-003931,P-003931,Toyota,RAV4,2014,18230,84.2,0.114,0.5,0.2,0.237
V-003933,P-003933,Volkswagen,Polo,2015,18197,88.3,0.47,2.3,1.5,0.033
V-003937,P-003937,Volkswagen,Polo,2012,19180,63.1,0.154,2.3,10.1,0.215
V-003938,P-003938,Toyota,Yaris,2019,12482,77.4,0.479,2.3,0.5,0.328
V-003940,P-003940,Volkswagen,Passat,2020,5660,68.2,0.678,1.7,0.7,0.147
V-003941,P-003941,Volkswagen,Polo,2007,12851,69.9,0.382,10.4,0.9,0.173
V-003950,P-003950,Renault,Captur,2009,17884,64.7,0.202,6.1,1.8,0.1
V-003952,P-003952,Renault,Captur,2013,4048,63.1,0.313,7.1,0.8,0.183
V-003954,P-003954,Toyota,Yaris,2012,14666,75.9,0.057,3.5,1.2,0.309
V-003955,P-003955,Renault,Megane,2013,12712,70.7,0.332,3.8,0.6,0.164
V-003957,P-003957,Renault,Megane,2011,7294,60.4,0.489,8.6,0.8,0.436
V-003959,P-003959,Renault,Captur,2013,4496,65.4,0.046,5.9,0.1,0.277
V-003960,P-003960,Renault,Megane,2022,12108,74.2,0.128,0.8,1.8,0.415
V-003961,P-003961,Renault,Clio,2013,13872,60.8,0.243,5.9,1.0,0.143
V-003962,P-003962,Toyota,Yaris,2007,9298,88.6,0.247,5.0,1.4,0.182
V-003963,P-003963,Renault,Captur,2013,13064,72.5,0.566,5.6,2.5,0.533
V-003964,P-003964,Dacia,Logan,2017,3943,65.3,0.259,2.4,2.3,0.328
V-003969,P-003969,Dacia,Duster,2012,6250,65.0,0.149,0.7,8.2,0.135
V-003971,P-003971,Renault,Captur,2023,12548,80.8,0.313,7.6,2.6,0.361
V-003976,P-003976,Volkswagen,Passat,2017,14375,61.0,0.178,5.1,10.5,0.208
V-003977,P-003977,Dacia,Duster,2023,6376,59.1,0.347,9.9,2.3,0.138
V-003980,P-003980,Skoda,Superb,2005,7586,60.6,0.235,3.2,0.4,0.411
V-003981,P-003981,Dacia,Logan,2020,11886,58.0,0.086,2.4,5.0,0.113
V-003983,P-003983,Toyota,Yaris,2014,2000,74.3,0.146,0.6,0.5,0.189
V-003987,P-003987,Dacia,Duster,2018,11015,57.9,0.267,4.7,1.6,0.387
V-003988,P-003988,Volkswagen,Passat,2023,24864,67.2,0.036,6.0,0.8,0.368
V-003990,P-003990,Renault,Megane,2010,5992,80.2,0.11,7.2,0.2,0.094
V-003992,P-003992,Volkswagen,Passat,2010,7927,60.0,0.539,2.0,4.7,0.205
V-003995,P-003995,Volkswagen,Golf,2013,12016,64.5,0.039,2.9,3.9,0.341
V-003996,P-003996,Volkswagen,Passat,2023,8202,59.7,0.42,4.9,5.9,0.419
V-003997,P-003997,Toyota,Yaris,2005,28291,65.5,0.219,7.4,1.1,0.145
V-003998,P-003998,Dacia,Logan,2009,10561,85.6,0.485,1.9,0.7,0.123
V-003999,P-003999,Skoda,Superb,2021,4263,58.6,0.319,1.1,1.3,0.353
V-004000,P-004000,Renault,Clio,2021,7044,73.9,0.191,7.2,3.4,0.21
V-004001,P-004001,Renault,Clio,2012,11162,70.2,0.28,10.0,1.0,0.462
V-004002,P-004002,Volkswagen,Golf,2009,12917,67.8,0.19,3.0,6.9,0.239
V-004010,P-004010,Dacia,Sandero,2006,14553,67.5,0.202,3.4,1.3,0.178
V-004013,P-004013,Volkswagen,Golf,2018,4923,50.9,0.18,1.9,1.1,0.11
V-004014,P-004014,Volkswagen,Passat,2018,15895,67.8,0.009,7.3,0.3,0.363
V-004015,P-004015,Toyota,Yaris,2008,7279,62.8,0.161,1.5,0.7,0.231
V-004016,P-004016,Skoda,Fabia,2015,15098,82.3,0.277,0.7,2.7,0.383
V-004017,P-004017,Renault,Captur,2008,6488,66.5,0.245,3.0,1.7,0.171
V-004021,P-004021,Dacia,Logan,2006,19422,76.1,0.152,1.9,4.8,0.295
V-004024,P-004024,Dacia,Logan,2018,14826,48.5,0.182,4.1,0.9,0.092
V-004025,P-004025,Skoda,Superb,2019,12268,67.9,0.261,2.8,4.8,0.456
V-004026,P-004026,Skoda,Fabia,2017,18197,76.9,0.328,2.8,2.3,0.377
V-004027,P-004027,Renault,Megane,2014,3626,65.7,0.082,1.4,3.5,0.29
V-004028,P-004028,Renault,Captur,2008,16571,76.9,0.593,1.4,2.1,0.24
V-004029,P-004029,Volkswagen,Polo,2015,18007,81.8,0.644,0.7,2.2,0.315
V-004031,P-004031,Dacia,Sandero,2023,2693,70.8,0.124,8.9,5.1,0.353
V-004033,P-004033,Skoda,Superb,2020,11560,83.2,0.195,7.7,0.8,0.202
V-004035,P-004035,Dacia,Sandero,2019,8158,65.1,0.124,1.4,2.7,0.197
V-004037,P-004037,Volkswagen,Passat,2007,9631,83.2,0.228,3.5,3.2,0.181
V-004040,P-004040,Skoda,Superb,2023,6861,74.0,0.448,2.2,0.5,0.083
V-004041,P-004041,Renault,Captur,2017,15839,68.4,0.319,3.2,5.2,0.257
V-004042,P-004042,Dacia,Sandero,2007,13043,83.7,0.165,2.9,8.2,0.092
V-004048,P-004048,Volkswagen,Polo,2010,2000,74.5,0.124,7.8,2.2,0.34
V-004051,P-004051,Volkswagen,Passat,2021,8478,75.4,0.365,1.4,2.7,0.375
V-004052,P-004052,Volkswagen,Golf,2019,13303,81.7,0.163,0.9,6.5,0.066
V-004053,P-004053,Volkswagen,Polo,2018,9571,66.4,0.201,12.2,2.1,0.182
V-004054,P-004054,Dacia,Sandero,2007,5890,81.9,0.139,3.2,2.3,0.183
V-004056,P-004056,Renault,Clio,2008,10659,44.5,0.222,5.0,2.0,0.211
V-004057,P-004057,Volkswagen,Golf,2016,11722,70.9,0.586,2.7,2.0,0.317
V-004059,P-004059,Renault,Captur,2018,8576,84.4,0.157,2.1,4.1,0.178
V-004061,P-004061,Volkswagen,Polo,2020,10367,73.1,0.098,4.5,2.6,0.339
V-004064,P-004064,Skoda,Fabia,2019,16076,50.7,0.278,11.3,4.5,0.374
V-004067,P-004067,Renault,Megane,2011,18105,62.1,0.192,15.5,2.6,0.42
V-004071,P-004071,Dacia,Duster,2022,4262,33.3,0.353,3.6,3.0,0.196
V-004073,P-004073,Renault,Megane,2015,8178,69.0,0.227,3.8,0.1,0.091
V-004076,P-004076,Toyota,RAV4,2024,11195,47.4,0.381,5.7,4.1,0.165
V-004077,P-004077,Volkswagen,Golf,2020,5043,51.5,0.184,2.4,0.0,0.068
V-004079,P-004079,Volkswagen,Passat,2008,8597,64.8,0.073,3.4,1.8,0.05
V-004080,P-004080,Renault,Megane,2020,20391,64.9,0.421,1.0,0.9,0.633
V-004082,P-004082,Skoda,Fabia,2024,7966,85.4,0.368,3.1,0.5,0.516
V-004086,P-004086,Dacia,Logan,2007,6790,66.3,0.392,2.5,0.5,0.206
V-004087,P-004087,Volkswagen,Polo,2008,14377,59.2,0.235,7.8,2.0,0.098
V-004089,P-004089,Skoda,Octavia,2016,7678,51.9,0.287,4.1,8.9,0.638
V-004090,P-004090,Volkswagen,Golf,2010,14570,62.5,0.523,1.6,0.9,0.497
V-004092,P-004092,Volkswagen,Golf,2019,19118,64.4,0.505,3.2,3.8,0.06
V-004094,P-004094,Toyota,Yaris,2013,12832,75.7,0.18,0.5,2.0,0.132
V-004095,P-004095,Dacia,Sandero,2009,6816,80.7,0.206,9.7,0.4,0.143
V-004096,P-004096,Volkswagen,Passat,2017,11139,62.3,0.122,5.2,2.1,0.343
V-004097,P-004097,Volkswagen,Golf,2023,13521,60.0,0.067,5.8,6.6,0.431
V-004099,P-004099,Skoda,Fabia,2008,3047,70.3,0.326,9.9,1.4,0.333
V-004102,P-004102,Dacia,Logan,2013,15903,84.5,0.079,4.1,1.6,0.055
V-004107,P-004107,Skoda,Superb,2019,12607,77.0,0.278,5.8,3.4,0.197
V-004108,P-004108,Renault,Megane,2019,20601,70.8,0.364,4.4,3.8,0.324
V-004112,P-004112,Toyota,RAV4,2007,13375,62.1,0.236,8.5,2.9,0.104
V-004114,P-004114,Renault,Captur,2011,8945,77.8,0.812,4.4,0.2,0.099
V-004116,P-004116,Renault,Clio,2023,14908,59.2,0.551,21.2,1.3,0.472
V-004118,P-004118,Volkswagen,Golf,2011,19526,78.2,0.385,1.9,0.2,0.126
V-004119,P-004119,Renault,Clio,2008,20746,63.8,0.319,11.6,4.0,0.198
V-004120,P-004120,Skoda,Octavia,2007,5790,76.7,0.252,11.4,3.2,0.177
V-004121,P-004121,Renault,Megane,2010,17301,75.0,0.429,3.8,5.0,0.293
V-004125,P-004125,Dacia,Sandero,2016,9749,76.0,0.444,2.5,3.9,0.051
V-004128,P-004128,Dacia,Sandero,2014,14286,73.6,0.494,3.9,0.2,0.424
V-004132,P-004132,Skoda,Fabia,2006,8027,55.0,0.331,1.0,4.4,0.163
V-004133,P-004133,Renault,Clio,2007,2696,67.7,0.235,3.1,0.4,0.316
V-004135,P-004135,Skoda,Fabia,2024,13363,76.0,0.73,8.3,1.4,0.323
V-004138,P-004138,Toyota,Yaris,2014,6163,83.9,0.357,8.0,0.0,0.167
