property_id,policy_id,location_type,sprinkler_grade,building_value,contents_value,year_built,construction,area_sqm,floors,has_alarm,replacement_cost
H-004207,P-004207,,,,,1988.0,brick,165.0,1.0,True,188290.24
H-004210,P-004210,,,,,1991.0,brick,68.0,2.0,True,55420.48
H-004213,P-004213,,,,,1995.0,brick,87.0,1.0,False,97882.76
H-004217,P-004217,,,,,2021.0,brick,83.0,1.0,True,84847.05
H-004224,P-004224,,,,,1994.0,brick,74.0,2.0,True,61474.02
H-004225,P-004225,,,,,1977.0,concrete,93.0,2.0,True,76369.53
H-004226,P-004226,,,,,2008.0,concrete,92.0,3.0,False,118651.82
H-004228,P-004228,,,,,1980.0,concrete,122.0,1.0,False,112978.3
H-004233,P-004233,,,,,2006.0,wood,59.0,1.0,True,43942.4
H-004234,P-004234,,,,,1996.0,wood,128.0,1.0,True,140909.82
H-004236,P-004236,,,,,2014.0,brick,190.0,2.0,True,196002.88
H-004238,P-004238,,,,,1978.0,brick,168.0,1.0,True,115851.52
C-004240,P-004240,warehouse,A,1605544.61,1928017.04,,,,,,
H-004241,P-004241,,,,,2007.0,brick,101.0,2.0,False,110896.53
C-004246,P-004246,retail,A,3958254.26,1640613.71,,,,,,
H-004251,P-004251,,,,,2006.0,concrete,189.0,1.0,True,127177.02
H-004255,P-004255,,,,,1993.0,brick,94.0,2.0,True,69730.13
C-004258,P-004258,warehouse,B,2868902.18,1031545.01,,,,,,
C-004259,P-004259,warehouse,A,1017525.47,708783.49,,,,,,
H-004261,P-004261,,,,,1995.0,brick,65.0,2.0,True,64668.09
C-004266,P-004266,factory,C,4823248.79,1947587.11,,,,,,
H-004267,P-004267,,,,,1975.0,brick,75.0,1.0,False,87741.27
H-004270,P-004270,,,,,2014.0,brick,132.0,1.0,True,118451.75
H-004275,P-004275,,,,,1991.0,brick,40.0,2.0,True,35059.77
C-004276,P-004276,warehouse,A,1921602.43,1614429.17,,,,,,
H-004278,P-004278,,,,,1976.0,concrete,126.0,1.0,False,103151.19
H-004284,P-004284,,,,,2020.0,brick,79.0,1.0,False,79981.49
H-004285,P-004285,,,,,2002.0,brick,75.0,1.0,False,49293.34
C-004286,P-004286,warehouse,B,3340857.18,1875849.49,,,,,,
H-004288,P-004288,,,,,1996.0,concrete,137.0,1.0,True,134152.17
C-004289,P-004289,warehouse,C,265891.18,1637338.72,,,,,,
H-004293,P-004293,,,,,1979.0,brick,84.0,2.0,False,70603.29
C-004295,P-004295,warehouse,B,3696027.03,2422617.37,,,,,,
H-004300,P-004300,,,,,1993.0,concrete,127.0,2.0,False,72510.15
H-004301,P-004301,,,,,1970.0,concrete,131.0,2.0,False,94199.31
H-004302,P-004302,,,,,1965.0,brick,41.0,3.0,True,37643.05
H-004303,P-004303,,,,,1977.0,concrete,82.0,1.0,False,47179.72
H-004304,P-004304,,,,,2023.0,brick,109.0,3.0,False,119615.6
H-004305,P-004305,,,,,1976.0,brick,139.0,1.0,True,172090.17
C-004307,P-004307,warehouse,B,2314884.04,2344943.8,,,,,,
H-004308,P-004308,,,,,2022.0,brick,94.0,2.0,False,109417.84
H-004314,P-004314,,,,,1984.0,brick,86.0,1.0,False,92469.77
H-004315,P-004315,,,,,1980.0,brick,114.0,2.0,True,117947.76
H-004316,P-004316,,,,,2001.0,brick,94.0,1.0,True,71570.87
H-004317,P-004317,,,,,1969.0,brick,40.0,1.0,False,35775.02
H-004319,P-004319,,,,,2017.0,brick,110.0,2.0,True,85423.63
H-004321,P-004321,,,,,1986.0,concrete,66.0,1.0,True,63025.13
H-004324,P-004324,,,,,1981.0,concrete,73.0,1.0,False,57702.63
H-004325,P-004325,,,,,1973.0,brick,116.0,2.0,True,110658.01
H-004326,P-004326,,,,,1994.0,concrete,153.0,2.0,False,142751.47
H-004327,P-004327,,,,,1995.0,wood,79.0,1.0,True,67972.67
H-004329,P-004329,,,,,2001.0,concrete,78.0,2.0,True,67183.11
C-004332,P-004332,warehouse,None,3564103.07,1477597.43,,,,,,
H-004333,P-004333,,,,,2023.0,brick,123.0,2.0,True,148933.49
H-004337,P-004337,,,,,2001.0,brick,86.0,1.0,False,87356.88
C-004341,P-004341,factory,B,2834049.18,1815430.93,,,,,,
H-004346,P-004346,,,,,1983.0,concrete,88.0,1.0,False,103298.49
H-004348,P-004348,,,,,1990.0,brick,57.0,3.0,False,63731.61
H-004349,P-004349,,,,,2010.0,wood,40.0,1.0,True,39264.58
H-004350,P-004350,,,,,1969.0,concrete,152.0,2.0,True,146953.7
H-004351,P-004351,,,,,2013.0,brick,169.0,1.0,True,123586.61
H-004352,P-004352,,,,,2021.0,concrete,118.0,2.0,True,130477.08
H-004355,P-004355,,,,,1972.0,brick,168.0,1.0,True,131123.42
H-004359,P-004359,,,,,2006.0,brick,52.0,1.0,False,45381.51
H-004360,P-004360,,,,,1970.0,wood,88.0,1.0,True,91735.81
H-004361,P-004361,,,,,2021.0,brick,97.0,2.0,True,89149.06
C-004364,P-004364,warehouse,A,4190577.09,300711.26,,,,,,
H-004366,P-004366,,,,,1983.0,concrete,132.0,2.0,False,92374.61
H-004368,P-004368,,,,,1994.0,brick,100.0,2.0,True,102094.72
H-004369,P-004369,,,,,1988.0,concrete,108.0,1.0,True,80839.58
C-004371,P-004371,office,C,3450455.58,1798310.8,,,,,,
H-004372,P-004372,,,,,2009.0,brick,145.0,4.0,False,162723.1
H-004375,P-004375,,,,,2005.0,brick,40.0,1.0,False,36047.04
H-004376,P-004376,,,,,1968.0,brick,67.0,2.0,False,58334.62
H-004379,P-004379,,,,,1977.0,concrete,109.0,2.0,True,90650.16
C-004381,P-004381,warehouse,B,2287734.15,2029543.46,,,,,,
C-004384,P-004384,office,C,4946134.78,1922382.83,,,,,,
H-004388,P-004388,,,,,2021.0,brick,174.0,3.0,True,99371.0
H-004389,P-004389,,,,,2016.0,brick,138.0,2.0,True,111132.07
H-004395,P-004395,,,,,2017.0,brick,85.0,1.0,True,76477.95
C-004404,P-004404,office,C,1095725.38,785777.56,,,,,,
H-004407,P-004407,,,,,2015.0,brick,54.0,2.0,False,39542.31
C-004408,P-004408,factory,B,4350739.97,2410399.94,,,,,,
H-004411,P-004411,,,,,2002.0,brick,97.0,1.0,False,80331.03
H-004413,P-004413,,,,,1980.0,concrete,117.0,2.0,False,81337.64
C-004414,P-004414,office,C,3084840.62,1035460.61,,,,,,
H-004416,P-004416,,,,,2015.0,brick,70.0,2.0,True,76813.33
H-004417,P-004417,,,,,2020.0,brick,106.0,1.0,True,94689.11
H-004420,P-004420,,,,,2014.0,brick,118.0,2.0,False,118384.3
H-004422,P-004422,,,,,1986.0,brick,79.0,2.0,True,71873.32
H-004425,P-004425,,,,,2022.0,concrete,103.0,1.0,True,98427.92
C-004429,P-004429,office,A,1247224.27,701358.2,,,,,,
C-004430,P-004430,factory,B,3791304.88,829571.7,,,,,,
H-004431,P-004431,,,,,1987.0,brick,123.0,2.0,False,83553.35
H-004432,P-004432,,,,,1991.0,brick,152.0,1.0,False,148357.52
H-004433,P-004433,,,,,1984.0,concrete,119.0,3.0,True,111290.86
C-004436,P-004436,warehouse,C,728040.05,829138.61,,,,,,
H-004437,P-004437,,,,,1984.0,brick,44.0,1.0,True,36770.3
H-004439,P-004439,,,,,1974.0,concrete,165.0,1.0,True,100309.84
H-004441,P-004441,,,,,2020.0,brick,114.0,3.0,True,119418.06
H-004443,P-004443,,,,,2019.0,brick,40.0,2.0,True,39919.51
C-004447,P-004447,office,B,4035532.72,665404.28,,,,,,
H-004451,P-004451,,,,,1966.0,brick,141.0,1.0,True,92873.66
H-004452,P-004452,,,,,2002.0,brick,100.0,2.0,False,94030.42
H-004454,P-004454,,,,,1987.0,concrete,193.0,1.0,True,229809.71
H-004455,P-004455,,,,,1986.0,brick,94.0,1.0,False,96655.18
H-004456,P-004456,,,,,2016.0,concrete,81.0,2.0,True,60802.02
H-004457,P-004457,,,,,1992.0,brick,135.0,1.0,False,124072.99
H-004459,P-004459,,,,,1993.0,brick,141.0,1.0,True,129930.8
H-004460,P-004460,,,,,2015.0,brick,82.0,2.0,False,56549.44
H-004461,P-004461,,,,,2006.0,brick,61.0,1.0,False,46886.02
H-004464,P-004464,,,,,1989.0,brick,191.0,2.0,True,137264.12
H-004465,P-004465,,,,,1967.0,brick,58.0,2.0,False,51239.02
H-004467,P-004467,,,,,1992.0,brick,95.0,1.0,True,54924.62
H-004468,P-004468,,,,,1975.0,brick,117.0,1.0,True,118532.62
H-004470,P-004470,,,,,1968.0,concrete,162.0,1.0,True,172116.92
H-004472,P-004472,,,,,2015.0,brick,141.0,2.0,True,104563.75
H-004473,P-004473,,,,,1992.0,brick,82.0,1.0,True,92487.13
H-004475,P-004475,,,,,1992.0,concrete,163.0,2.0,False,163548.89
C-004478,P-004478,office,A,710870.72,1324451.39,,,,,,
H-004480,P-004480,,,,,1982.0,brick,148.0,1.0,True,152210.85
C-004482,P-004482,office,B,3389584.19,1712542.34,,,,,,
C-004489,P-004489,warehouse,C,1468391.76,564143.86,,,,,,
H-004490,P-004490,,,,,2008.0,concrete,170.0,1.0,False,126673.51
H-004495,P-004495,,,,,1980.0,brick,125.0,1.0,True,94348.26
H-004496,P-004496,,,,,2015.0,brick,98.0,2.0,True,89330.39
C-004498,P-004498,warehouse,B,1521604.15,773298.47,,,,,,
H-004507,P-004507,,,,,2015.0,brick,108.0,2.0,False,96973.23
H-004508,P-004508,,,,,2011.0,brick,153.0,1.0,False,156280.31
C-004510,P-004510,office,B,1800232.95,447666.73,,,,,,
H-004513,P-004513,,,,,1992.0,concrete,74.0,3.0,True,74079.2
H-004516,P-004516,,,,,1993.0,brick,40.0,1.0,False,35337.71
H-004519,P-004519,,,,,2012.0,brick,157.0,1.0,True,116080.64
H-004521,P-004521,,,,,1982.0,concrete,96.0,1.0,True,91211.81
H-004522,P-004522,,,,,1966.0,concrete,107.0,1.0,False,87560.66
C-004523,P-004523,factory,None,4910008.16,1436873.61,,,,,,
H-004527,P-004527,,,,,1966.0,concrete,130.0,3.0,False,80856.13
H-004529,P-004529,,,,,2002.0,brick,140.0,2.0,True,92990.99
H-004531,P-004531,,,,,1978.0,concrete,89.0,2.0,False,49750.8
H-004535,P-004535,,,,,1973.0,brick,83.0,1.0,True,86301.57
C-004537,P-004537,warehouse,C,1393190.56,903881.42,,,,,,
H-004538,P-004538,,,,,2021.0,brick,103.0,4.0,False,81658.05
C-004541,P-004541,warehouse,A,4636881.66,237512.04,,,,,,
H-004542,P-004542,,,,,1983.0,brick,128.0,1.0,True,110885.58
H-004547,P-004547,,,,,2006.0,concrete,121.0,3.0,True,89124.04
H-004552,P-004552,,,,,1974.0,wood,64.0,3.0,False,48813.59
H-004554,P-004554,,,,,2019.0,brick,87.0,1.0,True,82080.44
H-004555,P-004555,,,,,1983.0,wood,59.0,1.0,True,53138.0
H-004556,P-004556,,,,,2005.0,brick,141.0,1.0,True,104694.6
H-004564,P-004564,,,,,2023.0,brick,72.0,1.0,True,69193.37
H-004568,P-004568,,,,,1987.0,brick,101.0,1.0,False,96004.12
H-004569,P-004569,,,,,2012.0,brick,151.0,3.0,False,162460.07
H-004573,P-004573,,,,,1979.0,wood,123.0,1.0,True,99681.34
H-004574,P-004574,,,,,1965.0,brick,54.0,1.0,True,57549.82
H-004582,P-004582,,,,,2019.0,concrete,40.0,1.0,False,41697.57
H-004583,P-004583,,,,,2023.0,concrete,108.0,2.0,True,109671.07
H-004585,P-004585,,,,,1987.0,brick,58.0,2.0,True,58603.32
H-004588,P-004588,,,,,1978.0,concrete,96.0,3.0,True,91799.95
C-004592,P-004592,factory,None,3198887.86,1148186.44,,,,,,
H-004595,P-004595,,,,,1966.0,concrete,45.0,1.0,True,40761.95
H-004596,P-004596,,,,,2005.0,concrete,110.0,1.0,True,132968.47
H-004597,P-004597,,,,,1969.0,concrete,117.0,1.0,False,125186.99
C-004598,P-004598,warehouse,A,2052936.06,855987.79,,,,,,
H-004600,P-004600,,,,,1982.0,brick,98.0,1.0,True,73721.89
C-004601,P-004601,warehouse,A,3115381.58,639887.65,,,,,,
H-004602,P-004602,,,,,2007.0,brick,92.0,2.0,False,72222.45
C-004605,P-004605,office,B,1913125.47,2211735.62,,,,,,
C-004607,P-004607,warehouse,B,1889572.18,1427292.92,,,,,,
H-004608,P-004608,,,,,1998.0,wood,42.0,4.0,True,35617.31
C-004609,P-004609,retail,None,930516.58,1824010.27,,,,,,
H-004611,P-004611,,,,,2009.0,brick,183.0,2.0,False,175268.45
H-004612,P-004612,,,,,2017.0,brick,129.0,2.0,True,118775.38
H-004614,P-004614,,,,,2008.0,brick,66.0,2.0,False,60989.75
H-004616,P-004616,,,,,2007.0,brick,160.0,2.0,True,154500.19
H-004621,P-004621,,,,,1983.0,brick,107.0,1.0,False,76899.08
H-004622,P-004622,,,,,1968.0,wood,134.0,1.0,False,113006.52
H-004624,P-004624,,,,,1992.0,brick,136.0,3.0,True,116623.84
H-004627,P-004627,,,,,1998.0,brick,42.0,1.0,True,31076.9
H-004629,P-004629,,,,,2012.0,concrete,140.0,2.0,True,124825.15
H-004632,P-004632,,,,,1991.0,concrete,158.0,1.0,False,157237.99
H-004633,P-004633,,,,,1967.0,concrete,91.0,3.0,False,114298.87
H-004634,P-004634,,,,,1991.0,brick,116.0,1.0,True,94907.36
H-004636,P-004636,,,,,1980.0,concrete,189.0,1.0,False,163865.06
H-004637,P-004637,,,,,1978.0,brick,53.0,1.0,True,44846.25
H-004638,P-004638,,,,,2002.0,concrete,143.0,2.0,False,124592.53
H-004642,P-004642,,,,,1972.0,concrete,114.0,1.0,False,96016.44
H-004643,P-004643,,,,,2008.0,concrete,62.0,2.0,True,46303.02
H-004646,P-004646,,,,,1981.0,brick,126.0,1.0,True,103202.04
H-004650,P-004650,,,,,2005.0,concrete,141.0,1.0,False,150363.29
C-004652,P-004652,warehouse,B,4795538.46,130637.17,,,,,,
C-004655,P-004655,warehouse,B,1369030.87,875791.26,,,,,,
C-004656,P-004656,warehouse,C,3398106.49,949457.31,,,,,,
H-004659,P-004659,,,,,1996.0,brick,112.0,1.0,True,128096.08
H-004661,P-004661,,,,,1965.0,brick,111.0,2.0,False,63159.36
H-004663,P-004663,,,,,1982.0,brick,90.0,3.0,True,102066.77
C-004666,P-004666,office,B,4718478.46,2111538.18,,,,,,
H-004667,P-004667,,,,,1989.0,concrete,106.0,1.0,False,90281.2
H-004668,P-004668,,,,,2022.0,brick,131.0,1.0,True,127138.33
C-004669,P-004669,retail,A,3175831.98,519956.51,,,,,,
C-004672,P-004672,office,B,1236960.94,2157934.96,,,,,,
H-004677,P-004677,,,,,1969.0,wood,120.0,2.0,False,106369.95
H-004678,P-004678,,,,,1983.0,concrete,164.0,1.0,False,158658.5
H-004682,P-004682,,,,,1978.0,brick,40.0,2.0,True,47570.14
H-004683,P-004683,,,,,1976.0,brick,65.0,1.0,True,59502.05
H-004684,P-004684,,,,,2006.0,brick,110.0,1.0,False,93088.92
H-004685,P-004685,,,,,1975.0,brick,123.0,1.0,False,94884.42
C-004687,P-004687,retail,None,2200991.65,2192029.59,,,,,,
C-004688,P-004688,office,C,2059483.74,2117353.14,,,,,,
H-004689,P-004689,,,,,2022.0,concrete,123.0,2.0,True,132622.53
H-004693,P-004693,,,,,2021.0,brick,140.0,1.0,True,106968.4
H-004694,P-004694,,,,,1980.0,brick,107.0,1.0,True,94708.24
H-004698,P-004698,,,,,1972.0,concrete,98.0,1.0,True,94929.93
C-004701,P-004701,factory,A,2342576.59,2039265.64,,,,,,
H-004702,P-004702,,,,,2012.0,concrete,117.0,1.0,True,88699.14
H-004706,P-004706,,,,,2007.0,concrete,206.0,2.0,False,225215.75
C-004707,P-004707,warehouse,C,504479.78,1424662.25,,,,,,
C-004708,P-004708,warehouse,C,1769716.11,196468.98,,,,,,
H-004709,P-004709,,,,,2022.0,brick,40.0,3.0,True,40835.66
H-004713,P-004713,,,,,1982.0,brick,82.0,1.0,False,89841.41
C-004714,P-004714,warehouse,C,2159416.1,2198056.56,,,,,,
C-004715,P-004715,factory,A,3242017.64,1160966.01,,,,,,
H-004716,P-004716,,,,,1993.0,brick,167.0,3.0,False,179902.82
H-004717,P-004717,,,,,2013.0,brick,40.0,1.0,True,43225.24
H-004718,P-004718,,,,,1971.0,brick,118.0,2.0,True,99646.88
H-004729,P-004729,,,,,1993.0,brick,40.0,3.0,True,43622.82
H-004730,P-004730,,,,,1972.0,concrete,91.0,3.0,False,66633.28
C-004731,P-004731,office,A,4389334.44,1085082.04,,,,,,
H-004732,P-004732,,,,,1992.0,concrete,164.0,2.0,True,147074.07
H-004733,P-004733,,,,,1978.0,brick,167.0,2.0,True,175944.74
H-004738,P-004738,,,,,2015.0,concrete,137.0,1.0,False,105690.29
H-004739,P-004739,,,,,1971.0,brick,128.0,2.0,False,121364.24
C-004749,P-004749,retail,A,352938.01,786362.01,,,,,,
H-004750,P-004750,,,,,2010.0,brick,131.0,1.0,False,80191.84
H-004751,P-004751,,,,,2015.0,brick,142.0,1.0,False,116223.9
H-004752,P-004752,,,,,1969.0,brick,156.0,1.0,False,142648.56
H-004755,P-004755,,,,,1966.0,brick,153.0,1.0,False,131427.11
H-004758,P-004758,,,,,1997.0,brick,77.0,1.0,True,82226.47
H-004759,P-004759,,,,,1984.0,brick,158.0,2.0,True,113917.18
H-004761,P-004761,,,,,1980.0,brick,74.0,1.0,True,65467.26
H-004765,P-004765,,,,,2010.0,brick,90.0,2.0,True,61578.21
H-004770,P-004770,,,,,2022.0,wood,150.0,2.0,True,123795.16
C-004775,P-004775,warehouse,None,2357629.74,1318284.36,,,,,,
C-004777,P-004777,office,A,2504417.51,455606.62,,,,,,
H-004779,P-004779,,,,,2003.0,concrete,102.0,3.0,True,74431.9
H-004782,P-004782,,,,,1986.0,brick,183.0,1.0,False,172165.53
H-004787,P-004787,,,,,1997.0,brick,157.0,1.0,False,129724.89
C-004788,P-004788,office,C,2779948.8,2368504.62,,,,,,
H-004794,P-004794,,,,,2020.0,concrete,40.0,1.0,False,32674.35
H-004799,P-004799,,,,,1980.0,brick,71.0,1.0,False,58371.85
H-004800,P-004800,,,,,1981.0,brick,57.0,1.0,False,43145.65
H-004801,P-004801,,,,,1989.0,brick,119.0,2.0,True,87392.56
H-004803,P-004803,,,,,2023.0,brick,176.0,1.0,True,126488.39
H-004812,P-004812,,,,,1994.0,brick,111.0,1.0,True,84190.51
H-004814,P-004814,,,,,1977.0,concrete,134.0,2.0,False,105657.05
C-004817,P-004817,factory,None,2272011.16,2458419.44,,,,,,
H-004819,P-004819,,,,,1966.0,wood,113.0,2.0,False,120137.78
C-004820,P-004820,office,A,4319326.84,920940.67,,,,,,
H-004831,P-004831,,,,,1968.0,wood,94.0,2.0,False,70353.94
H-004832,P-004832,,,,,2015.0,brick,127.0,1.0,False,78044.68
H-004835,P-004835,,,,,1977.0,brick,112.0,1.0,True,88053.08
H-004837,P-004837,,,,,2001.0,concrete,128.0,2.0,True,141004.58
H-004838,P-004838,,,,,1996.0,brick,131.0,2.0,False,85596.83
H-004841,P-004841,,,,,2009.0,brick,98.0,1.0,False,71065.7
C-004843,P-004843,warehouse,A,3028355.46,956082.92,,,,,,
C-004844,P-004844,warehouse,B,1088265.72,1602381.24,,,,,,
H-004845,P-004845,,,,,1978.0,brick,94.0,2.0,False,87924.9
H-004851,P-004851,,,,,1996.0,brick,69.0,2.0,True,56110.01
H-004862,P-004862,,,,,1973.0,concrete,132.0,1.0,False,94727.89
H-004863,P-004863,,,,,1978.0,brick,165.0,1.0,True,136467.29
C-004864,P-004864,factory,A,2788391.2,1035645.97,,,,,,
H-004865,P-004865,,,,,1995.0,brick,139.0,1.0,True,122658.04
H-004866,P-004866,,,,,1974.0,concrete,59.0,2.0,True,51810.19
C-004867,P-004867,warehouse,A,1351880.97,1372013.52,,,,,,
H-004868,P-004868,,,,,2000.0,concrete,87.0,1.0,True,59614.96
C-004871,P-004871,retail,None,2312768.98,1550925.1,,,,,,
H-004873,P-004873,,,,,2007.0,concrete,136.0,2.0,True,112148.58
H-004877,P-004877,,,,,1980.0,brick,64.0,1.0,False,44400.19
H-004878,P-004878,,,,,1997.0,brick,70.0,2.0,False,61843.28
H-004879,P-004879,,,,,1968.0,wood,110.0,1.0,True,93392.9
H-004880,P-004880,,,,,1980.0,concrete,57.0,2.0,False,44641.1
H-004882,P-004882,,,,,1978.0,brick,154.0,3.0,True,113262.29
H-004883,P-004883,,,,,2000.0,brick,72.0,2.0,True,58819.43
H-004885,P-004885,,,,,2017.0,brick,163.0,1.0,False,108572.56
H-004887,P-004887,,,,,1966.0,brick,105.0,2.0,False,73785.21
H-004890,P-004890,,,,,1980.0,brick,159.0,1.0,True,172124.17
C-004891,P-004891,office,B,4095502.94,787656.91,,,,,,
H-004893,P-004893,,,,,2005.0,brick,125.0,2.0,False,104707.22
C-004899,P-004899,factory,C,215039.27,946732.4,,,,,,
H-004900,P-004900,,,,,1984.0,brick,40.0,2.0,False,36872.64
H-004901,P-004901,,,,,2015.0,concrete,135.0,1.0,True,132198.07
H-004903,P-004903,,,,,1974.0,concrete,127.0,2.0,False,125707.79
C-004912,P-004912,retail,None,3774350.18,563711.68,,,,,,
H-004914,P-004914,,,,,2004.0,brick,95.0,2.0,False,77734.36
H-004918,P-004918,,,,,2012.0,brick,89.0,2.0,True,83531.0
C-004925,P-004925,factory,A,1895353.23,549059.63,,,,,,
H-004929,P-004929,,,,,2021.0,brick,99.0,2.0,False,73976.78
H-004931,P-004931,,,,,1988.0,brick,79.0,3.0,True,87878.94
H-004932,P-004932,,,,,2017.0,brick,129.0,1.0,True,128511.13
C-004937,P-004937,warehouse,C,1618166.9,2189583.49,,,,,,
H-004941,P-004941,,,,,2006.0,concrete,100.0,3.0,False,71555.05
H-004943,P-004943,,,,,2020.0,brick,98.0,1.0,True,72814.66
H-004945,P-004945,,,,,2006.0,brick,135.0,1.0,True,129941.09
H-004947,P-004947,,,,,1977.0,concrete,72.0,2.0,False,81784.92
C-004948,P-004948,factory,A,1673049.51,1865900.37,,,,,,
H-004949,P-004949,,,,,2019.0,concrete,188.0,2.0,False,185165.91
H-004952,P-004952,,,,,1998.0,concrete,93.0,1.0,True,90866.74
C-004958,P-004958,office,A,1669206.7,2316254.47,,,,,,
H-004959,P-004959,,,,,1968.0,concrete,103.0,1.0,False,116610.32
H-004964,P-004964,,,,,1982.0,concrete,121.0,1.0,True,89162.77
H-004965,P-004965,,,,,1996.0,concrete,78.0,1.0,False,62559.14
C-004968,P-004968,retail,B,1386496.18,114544.07,,,,,,
H-004971,P-004971,,,,,1968.0,brick,127.0,1.0,False,123568.77
H-004972,P-004972,,,,,1984.0,concrete,146.0,1.0,False,86276.87
H-004973,P-004973,,,,,2004.0,wood,118.0,1.0,True,99374.08
H-004974,P-004974,,,,,2006.0,concrete,136.0,1.0,True,159251.73
C-004977,P-004977,factory,A,3314887.65,1649620.83,,,,,,
H-004978,P-004978,,,,,1992.0,brick,140.0,2.0,False,137253.7
C-004980,P-004980,retail,A,2909798.86,606314.92,,,,,,
H-004983,P-004983,,,,,1973.0,concrete,85.0,1.0,True,75326.73
H-004985,P-004985,,,,,2003.0,concrete,56.0,3.0,True,58510.8
H-004986,P-004986,,,,,1993.0,brick,90.0,1.0,True,93425.41
H-004989,P-004989,,,,,2005.0,concrete,80.0,2.0,False,60840.93
H-004992,P-004992,,,,,1977.0,brick,70.0,1.0,False,45429.87
C-004995,P-004995,warehouse,B,679562.15,1682012.59,,,,,,
H-004996,P-004996,,,,,2009.0,wood,59.0,1.0,True,67829.91
C-004998,P-004998,warehouse,B,3170829.96,465304.13,,,,,,
H-004999,P-004999,,,,,2018.0,brick,147.0,2.0,False,138113.12
H-005002,P-005002,,,,,1989.0,concrete,52.0,1.0,True,58373.64
C-005005,P-005005,warehouse,A,4488817.08,1906857.06,,,,,,
H-005006,P-005006,,,,,2017.0,wood,127.0,1.0,False,136677.31
C-005007,P-005007,office,B,2691924.22,1828670.3,,,,,,
H-005015,P-005015,,,,,2014.0,wood,64.0,2.0,False,57362.3
C-005017,P-005017,office,B,2716804.88,79250.5,,,,,,
H-005019,P-005019,,,,,2010.0,concrete,83.0,1.0,True,83327.73
C-005021,P-005021,warehouse,B,1424778.58,758342.46,,,,,,
H-005024,P-005024,,,,,2014.0,brick,66.0,1.0,True,74372.17
C-005027,P-005027,retail,B,4907478.64,1581728.71,,,,,,
C-005033,P-005033,warehouse,None,1820088.1,1358063.09,,,,,,
H-005035,P-005035,,,,,2003.0,brick,128.0,2.0,False,148591.96
C-005036,P-005036,warehouse,A,2436015.49,1756939.59,,,,,,
H-005038,P-005038,,,,,2014.0,brick,66.0,3.0,True,57918.21
C-005039,P-005039,office,A,4844997.37,1909672.78,,,,,,
H-005042,P-005042,,,,,2017.0,brick,169.0,3.0,False,161202.84
H-005043,P-005043,,,,,2017.0,brick,74.0,3.0,True,50750.11
H-005048,P-005048,,,,,2015.0,concrete,87.0,2.0,True,73736.19
H-005053,P-005053,,,,,2006.0,wood,40.0,2.0,False,33982.64
H-005054,P-005054,,,,,1992.0,brick,130.0,1.0,True,111234.42
H-005055,P-005055,,,,,2023.0,brick,56.0,1.0,True,59506.43
H-005056,P-005056,,,,,2009.0,brick,119.0,3.0,True,104082.92
C-005057,P-005057,office,A,1782319.93,2189375.82,,,,,,
H-005058,P-005058,,,,,1993.0,concrete,101.0,1.0,True,78513.95
C-005060,P-005060,office,A,315551.07,1565238.66,,,,,,
H-005062,P-005062,,,,,1998.0,brick,74.0,2.0,True,57513.88
H-005064,P-005064,,,,,1988.0,brick,49.0,1.0,False,47721.84
H-005076,P-005076,,,,,2005.0,brick,90.0,3.0,True,64641.32
C-005077,P-005077,warehouse,A,2751171.49,319095.0,,,,,,
C-005078,P-005078,office,B,4492433.68,1329481.04,,,,,,
H-005082,P-005082,,,,,2006.0,brick,141.0,2.0,False,130079.53
H-005086,P-005086,,,,,1998.0,brick,101.0,2.0,True,66741.47
H-005087,P-005087,,,,,1984.0,concrete,166.0,1.0,False,153304.51
H-005088,P-005088,,,,,2015.0,brick,142.0,3.0,True,129035.55
C-005093,P-005093,office,A,3266845.73,1382989.09,,,,,,
H-005095,P-005095,,,,,2006.0,brick,82.0,1.0,False,94945.61
H-005096,P-005096,,,,,1978.0,brick,112.0,2.0,False,86707.34
C-005099,P-005099,office,A,4438141.57,1857772.26,,,,,,
H-005101,P-005101,,,,,2016.0,brick,118.0,2.0,True,113469.14
H-005105,P-005105,,,,,1987.0,concrete,93.0,1.0,True,96195.59
H-005109,P-005109,,,,,1992.0,concrete,168.0,1.0,True,136046.81
H-005113,P-005113,,,,,1985.0,concrete,183.0,1.0,False,131496.7
H-005114,P-005114,,,,,1972.0,concrete,62.0,2.0,False,64766.6
H-005115,P-005115,,,,,1988.0,brick,110.0,1.0,False,92571.68
C-005118,P-005118,office,B,3884376.62,1580726.18,,,,,,
H-005120,P-005120,,,,,1975.0,brick,96.0,3.0,True,101482.37
H-005123,P-005123,,,,,2018.0,concrete,107.0,2.0,True,82027.35
H-005124,P-005124,,,,,2002.0,concrete,96.0,2.0,True,69911.76
H-005128,P-005128,,,,,1987.0,concrete,186.0,2.0,True,175955.43
